file,title_before,title_after,title_changed,desc_before,desc_after,desc_changed
neighborhoods/howard-beach/moving-guide/index.html,Moving to Howard Beach Queens NY | Complete Relocation Guide 2026 | Gadura Real Estate,Moving to Howard Beach Queens NY | Complete Relocation...,True,"Complete relocation guide for Howard Beach, Queens NY. Cost of living, schools, transit, utilities, and everything newcomers need to know.","Complete relocation guide for Howard Beach, Queens NY. Cost of living, schools, transit, utilities, and everything newcomers need to know.",False
neighborhoods/kew-gardens/vs-briarwood/index.html,Kew Gardens vs Briarwood Queens NY — Neighborhood Comparison 2026 | Gadura Real Estate,Kew Gardens vs Briarwood Queens NY — Neighborhood...,True,"Side-by-side comparison of Kew Gardens and Briarwood. Home prices, property taxes, commute times, schools, and which neighborhood fits your needs.","Side-by-side comparison of Kew Gardens and Briarwood. Home prices, property taxes, commute times, schools, and which neighborhood fits your needs.",False
neighborhoods/kew-gardens/investment/index.html,Kew Gardens Investment Properties | 2-Family Homes & Rental ROI 2026 | Gadura Real Estate,Kew Gardens Investment Properties | 2-Family Homes &...,True,"Complete investment guide for Kew Gardens, Queens NY. 2-family rental income $0/mo, gross yield 0.0%, ROI analysis, and financing tips.","Complete investment guide for Kew Gardens, Queens NY. 2-family rental income $0/mo, gross yield 0.0%, ROI analysis, and financing tips.",False
neighborhoods/kew-gardens/selling-guide/index.html,Selling Your Home in Kew Gardens Queens NY | 2026 Seller's Guide | Gadura Real Estate,Selling Your Home in Kew Gardens Queens NY | 2026...,True,"Expert guide to selling your home in Kew Gardens, Queens NY. Pricing strategy, closing costs, timeline, and maximizing net proceeds.","Expert guide to selling your home in Kew Gardens, Queens NY. Pricing strategy, closing costs, timeline, and maximizing net proceeds.",False
neighborhoods/kew-gardens/faq/index.html,Kew Gardens Queens NY FAQ — Real Estate Questions Answered 2026 | Gadura Real Estate,Kew Gardens Queens NY FAQ — Real Estate Questions...,True,"Answers to the most common questions about Kew Gardens Queens NY real estate: home prices, taxes, schools, transit, and more.","Answers to the most common questions about Kew Gardens Queens NY real estate: home prices, taxes, schools, transit, and more.",False
neighborhoods/kew-gardens/lifestyle/index.html,"Kew Gardens Queens NY Lifestyle Guide | Amenities, Parks & Things to Do 2026 | Gadura Real Estate","Kew Gardens Queens NY Lifestyle Guide | Amenities, Parks...",True,"Discover what life is like in Kew Gardens, Queens NY. Parks, dining, culture, community, and everything that makes Kew Gardens a great place to live.","Discover what life is like in Kew Gardens, Queens NY. Parks, dining, culture, community, and everything that makes Kew Gardens a great place to live.",False
neighborhoods/kew-gardens/new-construction/index.html,New Construction Homes in Kew Gardens Queens NY | 2026 Guide | Gadura Real Estate,New Construction Homes in Kew Gardens Queens NY | 2026 Guide,True,"Guide to new construction and gut-renovated homes in Kew Gardens, Queens NY. What's available, what to expect, and how to find pre-market listings.","Guide to new construction and gut-renovated homes in Kew Gardens, Queens NY. What's available, what to expect, and how to find pre-market listings.",False
neighborhoods/kew-gardens/market-report/index.html,Kew Gardens Real Estate Market Report 2026 | Gadura Real Estate,Kew Gardens Real Estate Market Report 2026 | Gadura RE,True,"Detailed market report for Kew Gardens, Queens NY. Median price $325,000, +3.1% YoY change, 35 days on market. Updated 2026-04-20.","Detailed market report for Kew Gardens, Queens NY. Median price $325,000, +3.1% YoY change, 35 days on market. Updated 2026-04-20.",False
neighborhoods/kew-gardens/commute-transit/index.html,Commuting from Kew Gardens Queens NY | Transit Guide 2026 | Gadura Real Estate,Commuting from Kew Gardens Queens NY | Transit Guide 2026,True,"Complete transit guide for Kew Gardens, Queens NY. Subway, bus, and commute times to Manhattan. 28 min to Midtown.","Complete transit guide for Kew Gardens, Queens NY. Subway, bus, and commute times to Manhattan. 28 min to Midtown.",False
neighborhoods/kew-gardens/first-time-buyer/index.html,First-Time Home Buyer Guide Kew Gardens Queens NY 2026 | HPD $100K Program | Gadura Real Estate,First-Time Home Buyer Guide Kew Gardens Queens NY 2026 |...,True,"First-time buyer guide for Kew Gardens, Queens NY. HPD HomeFirst $100,000 down payment assistance, SONYMA loans, FHA 3.5% down, and step-by-step advice.","First-time buyer guide for Kew Gardens, Queens NY. HPD HomeFirst $100,000 down payment assistance, SONYMA loans, FHA 3.5% down, and step-by-step advice.",False
neighborhoods/kew-gardens/property-taxes/index.html,"Kew Gardens Property Taxes 2026 | Tax Rate, Exemptions & Appeals Guide | Gadura Real Estate","Kew Gardens Property Taxes 2026 | Tax Rate, Exemptions &...",True,"Complete property tax guide for Kew Gardens. Estimated annual tax $6,800, effective rate 0.88%, exemptions, and how to appeal.","Complete property tax guide for Kew Gardens. Estimated annual tax $6,800, effective rate 0.88%, exemptions, and how to appeal.",False
neighborhoods/kew-gardens/schools/index.html,Schools in Kew Gardens Queens NY | 2026 Parent's Guide | Gadura Real Estate,Schools in Kew Gardens Queens NY | 2026 Parent's Guide,True,"Complete guide to public schools serving Kew Gardens, Queens NY. GreatSchools ratings, school zones, and how schools affect home values.","Complete guide to public schools serving Kew Gardens, Queens NY. GreatSchools ratings, school zones, and how schools affect home values.",False
neighborhoods/kew-gardens/zip-11415/index.html,ZIP Code 11415 Real Estate | Kew Gardens Queens NY 2026 | Gadura Real Estate,ZIP Code 11415 Real Estate | Kew Gardens Queens NY 2026,True,"Homes for sale in ZIP code 11415, Kew Gardens Queens NY. Median price $325,000, property taxes $6,800/year, schools, and transit.","Homes for sale in ZIP code 11415, Kew Gardens Queens NY. Median price $325,000, property taxes $6,800/year, schools, and transit.",False
neighborhoods/kew-gardens/buying-guide/index.html,Buying a Home in Kew Gardens Queens NY — 2026 Guide | Gadura Real Estate,Buying a Home in Kew Gardens Queens NY — 2026 Guide,True,"Complete guide to buying a home in Kew Gardens, Queens NY. Step-by-step process, closing costs, market timing, and down payment assistance programs.","Complete guide to buying a home in Kew Gardens, Queens NY. Step-by-step process, closing costs, market timing, and down payment assistance programs.",False
neighborhoods/kew-gardens/moving-guide/index.html,Moving to Kew Gardens Queens NY | Complete Relocation Guide 2026 | Gadura Real Estate,Moving to Kew Gardens Queens NY | Complete Relocation...,True,"Complete relocation guide for Kew Gardens, Queens NY. Cost of living, schools, transit, utilities, and everything newcomers need to know.","Complete relocation guide for Kew Gardens, Queens NY. Cost of living, schools, transit, utilities, and everything newcomers need to know.",False
neighborhoods/woodhaven/investment/index.html,Woodhaven Investment Properties | 2-Family Homes & Rental ROI 2026 | Gadura Real Estate,Woodhaven Investment Properties | 2-Family Homes &...,True,"Complete investment guide for Woodhaven, Queens NY. 2-family rental income $5,800/mo, gross yield 8.92%, ROI analysis, and financing tips.","Complete investment guide for Woodhaven, Queens NY. 2-family rental income $5,800/mo, gross yield 8.92%, ROI analysis, and financing tips.",False
neighborhoods/woodhaven/selling-guide/index.html,Selling Your Home in Woodhaven Queens NY | 2026 Seller's Guide | Gadura Real Estate,Selling Your Home in Woodhaven Queens NY | 2026 Seller's...,True,"Expert guide to selling your home in Woodhaven, Queens NY. Pricing strategy, closing costs, timeline, and maximizing net proceeds.","Expert guide to selling your home in Woodhaven, Queens NY. Pricing strategy, closing costs, timeline, and maximizing net proceeds.",False
neighborhoods/woodhaven/zip-11421/index.html,ZIP Code 11421 Real Estate | Woodhaven Queens NY 2026 | Gadura Real Estate,ZIP Code 11421 Real Estate | Woodhaven Queens NY 2026,True,"Homes for sale in ZIP code 11421, Woodhaven Queens NY. Median price $780,000, property taxes $6,900/year, schools, and transit.","Homes for sale in ZIP code 11421, Woodhaven Queens NY. Median price $780,000, property taxes $6,900/year, schools, and transit.",False
neighborhoods/woodhaven/faq/index.html,Woodhaven Queens NY FAQ — Real Estate Questions Answered 2026 | Gadura Real Estate,Woodhaven Queens NY FAQ — Real Estate Questions Answered...,True,"Answers to the most common questions about Woodhaven Queens NY real estate: home prices, taxes, schools, transit, and more.","Answers to the most common questions about Woodhaven Queens NY real estate: home prices, taxes, schools, transit, and more.",False
neighborhoods/woodhaven/lifestyle/index.html,"Woodhaven Queens NY Lifestyle Guide | Amenities, Parks & Things to Do 2026 | Gadura Real Estate","Woodhaven Queens NY Lifestyle Guide | Amenities, Parks &...",True,"Discover what life is like in Woodhaven, Queens NY. Parks, dining, culture, community, and everything that makes Woodhaven a great place to live.","Discover what life is like in Woodhaven, Queens NY. Parks, dining, culture, community, and everything that makes Woodhaven a great place to live.",False
neighborhoods/woodhaven/new-construction/index.html,New Construction Homes in Woodhaven Queens NY | 2026 Guide | Gadura Real Estate,New Construction Homes in Woodhaven Queens NY | 2026 Guide,True,"Guide to new construction and gut-renovated homes in Woodhaven, Queens NY. What's available, what to expect, and how to find pre-market listings.","Guide to new construction and gut-renovated homes in Woodhaven, Queens NY. What's available, what to expect, and how to find pre-market listings.",False
neighborhoods/woodhaven/market-report/index.html,Woodhaven Real Estate Market Report 2026 | Gadura Real Estate,Woodhaven Real Estate Market Report 2026 | Gadura RE,True,"Detailed market report for Woodhaven, Queens NY. Median price $780,000, +6.5% YoY change, 28 days on market. Updated 2026-04-20.","Detailed market report for Woodhaven, Queens NY. Median price $780,000, +6.5% YoY change, 28 days on market. Updated 2026-04-20.",False
neighborhoods/woodhaven/commute-transit/index.html,Commuting from Woodhaven Queens NY | Transit Guide 2026 | Gadura Real Estate,Commuting from Woodhaven Queens NY | Transit Guide 2026,True,"Complete transit guide for Woodhaven, Queens NY. Subway, bus, and commute times to Manhattan. 35 min to Midtown.","Complete transit guide for Woodhaven, Queens NY. Subway, bus, and commute times to Manhattan. 35 min to Midtown.",False
neighborhoods/woodhaven/first-time-buyer/index.html,First-Time Home Buyer Guide Woodhaven Queens NY 2026 | HPD $100K Program | Gadura Real Estate,First-Time Home Buyer Guide Woodhaven Queens NY 2026 |...,True,"First-time buyer guide for Woodhaven, Queens NY. HPD HomeFirst $100,000 down payment assistance, SONYMA loans, FHA 3.5% down, and step-by-step advice.","First-time buyer guide for Woodhaven, Queens NY. HPD HomeFirst $100,000 down payment assistance, SONYMA loans, FHA 3.5% down, and step-by-step advice.",False
neighborhoods/woodhaven/vs-ozone-park/index.html,Woodhaven vs Ozone Park Queens NY — Neighborhood Comparison 2026 | Gadura Real Estate,Woodhaven vs Ozone Park Queens NY — Neighborhood...,True,"Side-by-side comparison of Woodhaven and Ozone Park. Home prices, property taxes, commute times, schools, and which neighborhood fits your needs.","Side-by-side comparison of Woodhaven and Ozone Park. Home prices, property taxes, commute times, schools, and which neighborhood fits your needs.",False
neighborhoods/woodhaven/property-taxes/index.html,"Woodhaven Property Taxes 2026 | Tax Rate, Exemptions & Appeals Guide | Gadura Real Estate","Woodhaven Property Taxes 2026 | Tax Rate, Exemptions &...",True,"Complete property tax guide for Woodhaven. Estimated annual tax $6,900, effective rate 0.88%, exemptions, and how to appeal.","Complete property tax guide for Woodhaven. Estimated annual tax $6,900, effective rate 0.88%, exemptions, and how to appeal.",False
